device_id,user_id,linked_date
DVC-000516,516,2025-01-25
DVC-000517,517,2025-05-17
DVC-000518,518,2025-02-02
DVC-000519,519,2025-02-28
DVC-000520,520,2025-05-05
DVC-000521,521,2025-01-26
DVC-000522,522,2025-04-26
DVC-000523,523,2025-03-10
DVC-000524,524,2025-03-03
DVC-000525,525,2025-04-16
DVC-000526,526,2025-01-01
DVC-000527,527,2025-01-23
DVC-000528,528,2025-01-14
DVC-000529,529,2025-01-20
DVC-000530,530,2025-01-26
DVC-000531,531,2025-01-16
DVC-000532,532,2025-02-05
DVC-000533,533,2025-01-22
DVC-000534,534,2025-02-03
DVC-000535,535,2025-02-09
DVC-000536,536,2025-01-17
DVC-000537,537,2025-02-28
DVC-000538,538,2025-03-12
DVC-000539,539,2025-04-04
DVC-000540,540,2025-01-14
DVC-000541,541,2025-03-01
DVC-000543,543,2025-01-03
DVC-000544,544,2025-02-04
DVC-000545,545,2025-02-27
DVC-000547,547,2025-04-21
DVC-000548,548,2025-03-19
DVC-000549,549,2025-01-12
DVC-000550,550,2025-02-05
DVC-000551,551,2025-06-29
DVC-000553,553,2025-03-27
DVC-000554,554,2025-05-29
DVC-000555,555,2025-02-05
DVC-000556,556,2025-01-06
DVC-000557,557,2025-01-15
DVC-000558,558,2025-02-09
DVC-000559,559,2025-02-05
DVC-000560,560,2025-02-18
DVC-000561,561,2025-03-21
DVC-000562,562,2025-04-02
DVC-000563,563,2025-03-05
DVC-000564,564,2025-06-21
DVC-000565,565,2025-06-29
DVC-000566,566,2025-03-20
DVC-000567,567,2025-04-27
DVC-000568,568,2025-01-31
DVC-000569,569,2025-01-09
DVC-000570,570,2025-02-20
DVC-000571,571,2025-06-05
DVC-000572,572,2025-01-10
DVC-000573,573,2025-01-27
DVC-000574,574,2025-03-01
DVC-000575,575,2025-02-04
DVC-000576,576,2025-01-04
DVC-000577,577,2025-06-29
DVC-000578,578,2025-02-16
DVC-000579,579,2025-01-18
DVC-000580,580,2025-01-30
DVC-000581,581,2025-01-02
DVC-000582,582,2025-02-18
DVC-000583,583,2025-04-09
DVC-000584,584,2025-02-18
DVC-000585,585,2025-03-31
DVC-000586,586,2025-02-10
DVC-000587,587,2025-03-29
DVC-000588,588,2025-02-12
DVC-000589,589,2025-03-03
DVC-000591,591,2025-06-29
DVC-000592,592,2025-02-02
DVC-000593,593,2025-06-29
DVC-000594,594,2025-01-07
DVC-000595,595,2025-02-24
DVC-000596,596,2025-02-12
DVC-000597,597,2025-02-21
DVC-000598,598,2025-04-21
DVC-000599,599,2025-01-30
DVC-000600,600,2025-06-29
DVC-000601,601,2025-02-17
DVC-000602,602,2025-03-29
DVC-000603,603,2025-02-23
DVC-000604,604,2025-02-14
DVC-000605,605,2025-02-04
DVC-000606,606,2025-01-02
DVC-000607,607,2025-06-29
DVC-000608,608,2025-03-04
DVC-000609,609,2025-06-15
DVC-000610,610,2025-06-29
DVC-000611,611,2025-04-03
DVC-000612,612,2025-01-29
DVC-000613,613,2025-02-08
DVC-000615,615,2025-05-23
DVC-000616,616,2025-03-12
DVC-000617,617,2025-06-14
DVC-000618,618,2025-05-26
DVC-000619,619,2025-01-03
DVC-000620,620,2025-04-16
DVC-000621,621,2025-01-09
DVC-000622,622,2025-01-05
DVC-000623,623,2025-03-10
DVC-000624,624,2025-02-06
DVC-000625,625,2025-04-05
DVC-000626,626,2025-06-29
DVC-000627,627,2025-02-03
DVC-000629,629,2025-01-01
DVC-000630,630,2025-01-14
DVC-000631,631,2025-03-09
DVC-000632,632,2025-01-01
DVC-000633,633,2025-03-04
DVC-000634,634,2025-03-01
DVC-000635,635,2025-01-06
DVC-000636,636,2025-06-06
DVC-000637,637,2025-03-29
DVC-000638,638,2025-05-24
DVC-000639,639,2025-01-10
DVC-000640,640,2025-03-26
DVC-000641,641,2025-01-26
DVC-000642,642,2025-06-29
DVC-000643,643,2025-02-09
DVC-000644,644,2025-02-27
DVC-000645,645,2025-01-20
DVC-000646,646,2025-02-08
DVC-000647,647,2025-03-25
DVC-000648,648,2025-03-05
DVC-000649,649,2025-01-01
DVC-000650,650,2025-01-03
DVC-000651,651,2025-02-06
DVC-000652,652,2025-04-01
DVC-000653,653,2025-02-26
DVC-000654,654,2025-01-13
DVC-000655,655,2025-04-08
DVC-000656,656,2025-06-29
DVC-000657,657,2025-01-25
DVC-000658,658,2025-02-09
DVC-000659,659,2025-02-05
DVC-000660,660,2025-01-21
DVC-000661,661,2025-01-26
DVC-000662,662,2025-01-22
DVC-000664,664,2025-01-04
DVC-000665,665,2025-01-21
DVC-000666,666,2025-05-11
DVC-000667,667,2025-01-24
DVC-000668,668,2025-01-17
DVC-000669,669,2025-04-04
DVC-000670,670,2025-02-01
DVC-000671,671,2025-03-27
DVC-000672,672,2025-03-11
DVC-000673,673,2025-03-11
DVC-000674,674,2025-01-22
DVC-000675,675,2025-02-21
DVC-000676,676,2025-06-24
DVC-000677,677,2025-03-23
DVC-000678,678,2025-03-15
DVC-000679,679,2025-02-06
DVC-000680,680,2025-03-12
DVC-000681,681,2025-02-13
DVC-000682,682,2025-01-11
DVC-000684,684,2025-01-11
DVC-000685,685,2025-03-07
DVC-000686,686,2025-01-07
DVC-000687,687,2025-01-06
DVC-000688,688,2025-01-13
DVC-000689,689,2025-01-29
DVC-000690,690,2025-01-11
DVC-000691,691,2025-03-20
DVC-000692,692,2025-02-16
DVC-000693,693,2025-06-29
DVC-000694,694,2025-06-29
DVC-000695,695,2025-02-13
DVC-000696,696,2025-02-08
DVC-000697,697,2025-01-08
DVC-000698,698,2025-04-09
DVC-000699,699,2025-06-29
DVC-000700,700,2025-02-09
DVC-000701,701,2025-04-05
DVC-000702,702,2025-01-02
DVC-000703,703,2025-06-29
DVC-000704,704,2025-01-07
DVC-000705,705,2025-04-01
DVC-000706,706,2025-01-04
DVC-000707,707,2025-01-21
DVC-000708,708,2025-01-25
DVC-000709,709,2025-03-05
DVC-000710,710,2025-01-04
DVC-000711,711,2025-01-27
DVC-000712,712,2025-01-15
DVC-000713,713,2025-01-08
DVC-000714,714,2025-04-12
DVC-000715,715,2025-01-29
DVC-000716,716,2025-01-06
DVC-000717,717,2025-02-04
DVC-000718,718,2025-01-12
DVC-000719,719,2025-01-01
DVC-000720,720,2025-01-07
DVC-000721,721,2025-03-13
DVC-000722,722,2025-01-01
DVC-000723,723,2025-01-29
DVC-000725,725,2025-01-18
DVC-000726,726,2025-02-18
DVC-000727,727,2025-04-20
DVC-000728,728,2025-02-07
DVC-000729,729,2025-02-05
DVC-000730,730,2025-01-10
DVC-000731,731,2025-02-07
DVC-000732,732,2025-05-20
DVC-000733,733,2025-02-04
DVC-000734,734,2025-02-13
DVC-000735,735,2025-06-22
DVC-000737,737,2025-01-03
DVC-000738,738,2025-05-07
DVC-000739,739,2025-02-11
DVC-000740,740,2025-01-09
DVC-000741,741,2025-01-06
DVC-000742,742,2025-02-10
DVC-000743,743,2025-04-05
DVC-000744,744,2025-01-02
DVC-000745,745,2025-01-05
DVC-000746,746,2025-01-07
DVC-000747,747,2025-01-11
DVC-000748,748,2025-03-01
DVC-000749,749,2025-01-04
DVC-000750,750,2025-04-25
DVC-000751,751,2025-06-01
DVC-000752,752,2025-06-29
DVC-000753,753,2025-01-01
DVC-000754,754,2025-01-13
DVC-000756,756,2025-01-05
DVC-000757,757,2025-06-29
DVC-000758,758,2025-06-29
DVC-000759,759,2025-02-11
DVC-000760,760,2025-04-30
DVC-000761,761,2025-05-05
DVC-000763,763,2025-01-30
DVC-000764,764,2025-05-01
DVC-000765,765,2025-02-05
DVC-000766,766,2025-05-29
DVC-000767,767,2025-03-02
DVC-000768,768,2025-02-11
DVC-000769,769,2025-01-31
DVC-000770,770,2025-01-21
DVC-000771,771,2025-01-14
DVC-000772,772,2025-01-01
DVC-000773,773,2025-01-19
DVC-000774,774,2025-01-02
DVC-000775,775,2025-01-16
DVC-000776,776,2025-06-29
DVC-000777,777,2025-05-29
DVC-000778,778,2025-05-25
DVC-000779,779,2025-01-25
DVC-000780,780,2025-06-29
DVC-000781,781,2025-03-10
DVC-000782,782,2025-01-03
DVC-000783,783,2025-01-16
DVC-000784,784,2025-03-06
DVC-000785,785,2025-01-11
DVC-000786,786,2025-01-08
DVC-000787,787,2025-03-27
DVC-000788,788,2025-01-01
DVC-000789,789,2025-01-03
DVC-000790,790,2025-04-28
DVC-000791,791,2025-01-21
DVC-000792,792,2025-06-11
DVC-000793,793,2025-04-03
DVC-000794,794,2025-03-10
DVC-000795,795,2025-01-26
DVC-000796,796,2025-01-11
DVC-000797,797,2025-01-05
DVC-000798,798,2025-03-28
DVC-000799,799,2025-01-07
DVC-000800,800,2025-01-13
DVC-000801,801,2025-02-16
DVC-000802,802,2025-01-03
DVC-000803,803,2025-03-06
DVC-000804,804,2025-01-05
DVC-000805,805,2025-01-13
DVC-000806,806,2025-01-05
DVC-000807,807,2025-05-21
DVC-000808,808,2025-06-29
DVC-000809,809,2025-03-20
DVC-000810,810,2025-03-12
DVC-000811,811,2025-01-18
DVC-000812,812,2025-03-09
DVC-000813,813,2025-03-12
DVC-000814,814,2025-03-27
DVC-000815,815,2025-04-07
DVC-000816,816,2025-04-10
DVC-000817,817,2025-01-02
DVC-000818,818,2025-03-12
DVC-000819,819,2025-02-28
DVC-000820,820,2025-05-04
DVC-000821,821,2025-01-08
DVC-000822,822,2025-03-09
DVC-000823,823,2025-02-08
DVC-000824,824,2025-02-09
DVC-000825,825,2025-01-10
DVC-000826,826,2025-03-28
DVC-000827,827,2025-02-12
DVC-000828,828,2025-01-07
DVC-000829,829,2025-06-29
DVC-000830,830,2025-02-26
DVC-000831,831,2025-01-31
DVC-000832,832,2025-06-29
DVC-000833,833,2025-04-22
DVC-000834,834,2025-04-03
DVC-000835,835,2025-01-05
DVC-000836,836,2025-03-09
DVC-000837,837,2025-05-12
DVC-000838,838,2025-02-11
DVC-000839,839,2025-03-29
DVC-000840,840,2025-01-20
DVC-000842,842,2025-05-10
DVC-000843,843,2025-02-02
DVC-000844,844,2025-02-12
DVC-000845,845,2025-01-22
DVC-000846,846,2025-02-11
DVC-000847,847,2025-01-21
DVC-000848,848,2025-01-04
DVC-000849,849,2025-04-30
DVC-000850,850,2025-01-12
DVC-000851,851,2025-01-24
DVC-000852,852,2025-04-27
DVC-000853,853,2025-03-07
DVC-000855,855,2025-05-11
DVC-000856,856,2025-01-11
DVC-000857,857,2025-02-10
DVC-000858,858,2025-02-07
DVC-000859,859,2025-06-29
DVC-000861,861,2025-01-14
DVC-000862,862,2025-01-11
DVC-000863,863,2025-01-28
DVC-000864,864,2025-01-14
DVC-000865,865,2025-01-29
DVC-000866,866,2025-01-07
DVC-000867,867,2025-02-23
DVC-000868,868,2025-01-14
DVC-000869,869,2025-01-15
DVC-000870,870,2025-06-29
DVC-000871,871,2025-04-12
DVC-000872,872,2025-05-09
DVC-000873,873,2025-01-04
DVC-000874,874,2025-01-19
DVC-000875,875,2025-01-29
DVC-000876,876,2025-04-15
DVC-000878,878,2025-01-01
DVC-000879,879,2025-01-21
DVC-000880,880,2025-04-12
DVC-000881,881,2025-06-29
DVC-000882,882,2025-01-26
DVC-000883,883,2025-02-07
DVC-000884,884,2025-02-25
DVC-000885,885,2025-02-07
DVC-000886,886,2025-04-10
DVC-000887,887,2025-05-13
DVC-000888,888,2025-01-13
DVC-000889,889,2025-02-17
DVC-000890,890,2025-01-07
DVC-000891,891,2025-01-11
DVC-000892,892,2025-02-08
DVC-000893,893,2025-01-23
DVC-000894,894,2025-01-06
DVC-000895,895,2025-02-14
DVC-000896,896,2025-03-22
DVC-000897,897,2025-03-20
DVC-000898,898,2025-01-23
DVC-000899,899,2025-02-16
DVC-000900,900,2025-01-14
DVC-000901,901,2025-01-16
DVC-000902,902,2025-01-24
DVC-000903,903,2025-06-20
DVC-000904,904,2025-02-02
DVC-000905,905,2025-02-22
DVC-000906,906,2025-02-15
DVC-000907,907,2025-03-24
DVC-000908,908,2025-06-25
DVC-000909,909,2025-01-26
DVC-000910,910,2025-03-20
DVC-000911,911,2025-01-25
DVC-000912,912,2025-05-05
DVC-000913,913,2025-01-09
DVC-000914,914,2025-01-09
DVC-000915,915,2025-02-14
DVC-000916,916,2025-01-06
DVC-000917,917,2025-01-20
DVC-000918,918,2025-02-16
DVC-000919,919,2025-01-19
DVC-000920,920,2025-06-08
DVC-000921,921,2025-02-16
DVC-000922,922,2025-02-08
DVC-000923,923,2025-02-14
DVC-000924,924,2025-03-18
DVC-000926,926,2025-03-26
DVC-000927,927,2025-06-02
DVC-000928,928,2025-05-03
DVC-000929,929,2025-02-13
DVC-000930,930,2025-01-15
DVC-000931,931,2025-01-20
DVC-000932,932,2025-04-07
DVC-000933,933,2025-02-25
DVC-000934,934,2025-01-24
DVC-000935,935,2025-01-02
DVC-000936,936,2025-04-29
DVC-000937,937,2025-01-10
DVC-000938,938,2025-02-05
DVC-000940,940,2025-01-26
DVC-000941,941,2025-01-05
DVC-000942,942,2025-01-20
DVC-000943,943,2025-05-31
DVC-000944,944,2025-02-06
DVC-000945,945,2025-02-05
DVC-000946,946,2025-02-23
DVC-000947,947,2025-01-27
DVC-000948,948,2025-01-24
DVC-000949,949,2025-01-02
DVC-000950,950,2025-04-04
DVC-000951,951,2025-03-14
DVC-000952,952,2025-01-31
DVC-000953,953,2025-02-28
DVC-000954,954,2025-01-31
DVC-000955,955,2025-01-08
DVC-000956,956,2025-01-10
DVC-000957,957,2025-06-29
DVC-000958,958,2025-03-18
DVC-000959,959,2025-01-27
DVC-000960,960,2025-03-27
DVC-000961,961,2025-02-13
DVC-000962,962,2025-04-03
DVC-000963,963,2025-03-07
DVC-000964,964,2025-03-26
DVC-000965,965,2025-01-01
DVC-000966,966,2025-06-29
DVC-000967,967,2025-01-03
DVC-000969,969,2025-01-08
DVC-000970,970,2025-01-13
DVC-000971,971,2025-02-01
DVC-000972,972,2025-01-27
DVC-000973,973,2025-06-23
DVC-000974,974,2025-01-30
DVC-000975,975,2025-06-29
DVC-000976,976,2025-02-22
DVC-000977,977,2025-01-30
DVC-000978,978,2025-02-24
DVC-000979,979,2025-02-21
DVC-000980,980,2025-01-18
DVC-000981,981,2025-01-18
DVC-000982,982,2025-05-18
DVC-000984,984,2025-02-13
DVC-000985,985,2025-06-29
DVC-000986,986,2025-01-23
DVC-000987,987,2025-04-11
DVC-000988,988,2025-01-23
DVC-000989,989,2025-06-29
DVC-000990,990,2025-01-10
DVC-000991,991,2025-02-01
DVC-000992,992,2025-02-13
DVC-000993,993,2025-03-24
DVC-000994,994,2025-02-21
DVC-000995,995,2025-04-03
DVC-000996,996,2025-01-10
DVC-000997,997,2025-04-06
DVC-000998,998,2025-05-28
DVC-000999,999,2025-03-28
DVC-001000,1000,2025-01-24
DVC-001001,1001,2025-01-14
DVC-001002,1002,2025-01-20
DVC-001003,1003,2025-01-08
DVC-001004,1004,2025-03-07
DVC-001005,1005,2025-02-17
DVC-001006,1006,2025-02-17
DVC-001007,1007,2025-02-28
DVC-001008,1008,2025-05-18
DVC-001009,1009,2025-01-05
DVC-001010,1010,2025-01-31
DVC-001011,1011,2025-01-15
DVC-001012,1012,2025-03-16
DVC-001013,1013,2025-05-08
DVC-001014,1014,2025-01-21
DVC-001015,1015,2025-02-07
DVC-001016,1016,2025-01-03
DVC-001017,1017,2025-02-08
DVC-001018,1018,2025-01-23
DVC-001019,1019,2025-02-28
DVC-001020,1020,2025-02-10
DVC-001021,1021,2025-04-07
DVC-001022,1022,2025-02-03
DVC-001023,1023,2025-02-08
DVC-001024,1024,2025-04-23
DVC-001025,1025,2025-02-04
DVC-001026,1026,2025-03-01
DVC-001027,1027,2025-01-16
DVC-001028,1028,2025-03-27
DVC-001029,1029,2025-03-03
DVC-001030,1030,2025-03-06
DVC-001031,1031,2025-03-09
DVC-001032,1032,2025-02-26
DVC-001033,1033,2025-01-05
DVC-001034,1034,2025-01-23
DVC-001035,1035,2025-05-06
DVC-001036,1036,2025-04-16
DVC-001037,1037,2025-04-14
DVC-001038,1038,2025-06-26
DVC-001039,1039,2025-02-20
DVC-001040,1040,2025-02-16
DVC-001041,1041,2025-02-11
DVC-001042,1042,2025-01-05
DVC-001043,1043,2025-02-14
DVC-001044,1044,2025-03-21
DVC-001045,1045,2025-01-20
DVC-001046,1046,2025-05-15
DVC-001047,1047,2025-03-02
DVC-001048,1048,2025-03-13
DVC-001049,1049,2025-02-26
DVC-001050,1050,2025-04-13
DVC-001051,1051,2025-02-07
DVC-001052,1052,2025-02-16
DVC-001053,1053,2025-01-17
DVC-001054,1054,2025-02-13
DVC-001055,1055,2025-01-17
DVC-001056,1056,2025-04-19
DVC-001057,1057,2025-02-21
DVC-001058,1058,2025-02-20
DVC-001059,1059,2025-04-07
DVC-001060,1060,2025-01-15
DVC-001061,1061,2025-01-16
DVC-001063,1063,2025-02-25
DVC-001064,1064,2025-02-20
DVC-001065,1065,2025-01-01
DVC-001066,1066,2025-01-30
DVC-001067,1067,2025-05-19
DVC-001068,1068,2025-04-11
DVC-001069,1069,2025-01-31
DVC-001070,1070,2025-03-05
DVC-001071,1071,2025-01-28
DVC-001072,1072,2025-02-06
DVC-001073,1073,2025-01-27
DVC-001074,1074,2025-01-15
DVC-001075,1075,2025-02-17
DVC-001076,1076,2025-02-10
DVC-001077,1077,2025-06-29
DVC-001078,1078,2025-01-07
DVC-001079,1079,2025-02-05
DVC-001080,1080,2025-03-28
DVC-001081,1081,2025-02-13
DVC-001082,1082,2025-06-09
DVC-001083,1083,2025-01-30
DVC-001084,1084,2025-01-10
DVC-001085,1085,2025-05-10
DVC-001087,1087,2025-02-03
DVC-001088,1088,2025-01-26
DVC-001089,1089,2025-02-25
DVC-001090,1090,2025-03-19
DVC-001091,1091,2025-02-08
DVC-001092,1092,2025-04-24
DVC-001093,1093,2025-01-03
DVC-001094,1094,2025-01-24
DVC-001095,1095,2025-02-22
DVC-001096,1096,2025-01-29
DVC-001097,1097,2025-01-10
DVC-001098,1098,2025-01-14
DVC-001099,1099,2025-01-31
DVC-001100,1100,2025-01-26
DVC-001101,1101,2025-03-20
DVC-001102,1102,2025-03-13
DVC-001103,1103,2025-03-09
DVC-001104,1104,2025-02-28
DVC-001105,1105,2025-03-25
DVC-001106,1106,2025-06-27
DVC-001107,1107,2025-01-21
DVC-001108,1108,2025-05-10
DVC-001109,1109,2025-01-01
DVC-001110,1110,2025-06-29
DVC-001111,1111,2025-01-07
DVC-001112,1112,2025-01-08
DVC-001113,1113,2025-02-04
DVC-001114,1114,2025-01-10
DVC-001115,1115,2025-01-01
DVC-001116,1116,2025-01-01
DVC-001117,1117,2025-01-21
DVC-001118,1118,2025-04-15
DVC-001119,1119,2025-01-08
DVC-001120,1120,2025-02-25
DVC-001121,1121,2025-04-14
DVC-001122,1122,2025-01-14
DVC-001123,1123,2025-01-21
DVC-001124,1124,2025-06-29
DVC-001125,1125,2025-03-14
DVC-001126,1126,2025-02-13
DVC-001127,1127,2025-04-22
DVC-001128,1128,2025-01-07
DVC-001129,1129,2025-04-03
DVC-001130,1130,2025-03-24
DVC-001131,1131,2025-01-28
DVC-001132,1132,2025-01-22
DVC-001133,1133,2025-02-19
DVC-001134,1134,2025-03-29
DVC-001135,1135,2025-04-07
DVC-001136,1136,2025-05-16
DVC-001137,1137,2025-01-13
DVC-001138,1138,2025-01-17
DVC-001139,1139,2025-03-23
DVC-001140,1140,2025-01-13
DVC-001141,1141,2025-01-01
DVC-001142,1142,2025-01-15
DVC-001143,1143,2025-01-22
DVC-001144,1144,2025-01-22
DVC-001145,1145,2025-03-09
DVC-001146,1146,2025-03-02
DVC-001147,1147,2025-02-05
DVC-001148,1148,2025-03-19
DVC-001149,1149,2025-02-10
DVC-001150,1150,2025-03-04
DVC-001151,1151,2025-06-29
DVC-001152,1152,2025-03-26
DVC-001153,1153,2025-01-19
DVC-001154,1154,2025-01-11
DVC-001155,1155,2025-06-20
DVC-001156,1156,2025-03-06
DVC-001157,1157,2025-04-18
DVC-001158,1158,2025-02-22
DVC-001159,1159,2025-02-22
DVC-001160,1160,2025-06-29
DVC-001161,1161,2025-05-29
DVC-001162,1162,2025-01-04
DVC-001163,1163,2025-01-12
DVC-001164,1164,2025-01-27
DVC-001165,1165,2025-01-26
DVC-001166,1166,2025-01-12
DVC-001167,1167,2025-03-08
DVC-001168,1168,2025-02-03
DVC-001169,1169,2025-05-11
DVC-001170,1170,2025-01-27
DVC-001171,1171,2025-02-14
DVC-001172,1172,2025-02-02
DVC-001173,1173,2025-03-05
DVC-001174,1174,2025-01-18
DVC-001175,1175,2025-04-17
DVC-001176,1176,2025-06-29
DVC-001177,1177,2025-01-05
DVC-001178,1178,2025-01-01
DVC-001179,1179,2025-02-01
DVC-001180,1180,2025-02-16
DVC-001181,1181,2025-03-19
DVC-001182,1182,2025-02-02
DVC-001183,1183,2025-02-07
DVC-001184,1184,2025-02-25
DVC-001185,1185,2025-01-31
DVC-001186,1186,2025-06-29
DVC-001187,1187,2025-01-05
DVC-001188,1188,2025-01-08
DVC-001189,1189,2025-02-14
DVC-001190,1190,2025-01-19
DVC-001191,1191,2025-04-14
DVC-001192,1192,2025-01-26
DVC-001193,1193,2025-01-14
DVC-001195,1195,2025-02-28
DVC-001196,1196,2025-01-11
DVC-001197,1197,2025-02-03
DVC-001198,1198,2025-03-10
DVC-001199,1199,2025-03-19
DVC-001200,1200,2025-01-29
DVC-001201,1201,2025-01-03
DVC-001202,1202,2025-01-28
DVC-001203,1203,2025-02-02
DVC-001204,1204,2025-02-07
DVC-001205,1205,2025-01-17
DVC-001206,1206,2025-06-29
DVC-001207,1207,2025-03-25
DVC-001208,1208,2025-01-06
DVC-001209,1209,2025-01-06
DVC-001210,1210,2025-02-05
DVC-001211,1211,2025-04-07
DVC-001212,1212,2025-01-06
DVC-001214,1214,2025-03-06
DVC-001215,1215,2025-04-11
DVC-001216,1216,2025-04-14
DVC-001217,1217,2025-03-25
DVC-001218,1218,2025-02-26
DVC-001219,1219,2025-05-06
DVC-001220,1220,2025-03-02
DVC-001221,1221,2025-02-21
DVC-001222,1222,2025-02-15
DVC-001223,1223,2025-03-26
DVC-001224,1224,2025-01-21
DVC-001225,1225,2025-06-29
DVC-001226,1226,2025-04-07
DVC-001227,1227,2025-01-11
DVC-001228,1228,2025-03-18
DVC-001229,1229,2025-03-21
DVC-001230,1230,2025-01-08
DVC-001231,1231,2025-02-03
DVC-001232,1232,2025-01-21
DVC-001233,1233,2025-01-13
DVC-001234,1234,2025-01-18
DVC-001235,1235,2025-03-24
DVC-001236,1236,2025-02-12
DVC-001237,1237,2025-01-21
DVC-001238,1238,2025-01-14
DVC-001239,1239,2025-04-19
DVC-001240,1240,2025-02-06
DVC-001241,1241,2025-03-14
DVC-001242,1242,2025-02-03
DVC-001243,1243,2025-01-18
DVC-001244,1244,2025-03-26
DVC-001245,1245,2025-02-13
DVC-001246,1246,2025-03-04
DVC-001247,1247,2025-04-24
DVC-001248,1248,2025-06-04
DVC-001249,1249,2025-03-18
DVC-001250,1250,2025-02-28
DVC-001251,1251,2025-04-06
DVC-001252,1252,2025-01-20
DVC-001253,1253,2025-01-24
DVC-001254,1254,2025-03-20
DVC-001255,1255,2025-01-24
DVC-001256,1256,2025-01-23
DVC-001257,1257,2025-05-08
DVC-001258,1258,2025-04-12
DVC-001259,1259,2025-01-24
DVC-001261,1261,2025-04-15
DVC-001262,1262,2025-01-06
DVC-001263,1263,2025-03-18
DVC-001264,1264,2025-01-12
DVC-001265,1265,2025-04-28
DVC-001266,1266,2025-02-08
DVC-001267,1267,2025-01-11
DVC-001268,1268,2025-01-01
DVC-001269,1269,2025-01-02
DVC-001270,1270,2025-01-24
DVC-001271,1271,2025-04-03
DVC-001272,1272,2025-01-03
DVC-001273,1273,2025-03-22
DVC-001274,1274,2025-05-15
DVC-001275,1275,2025-01-26
DVC-001276,1276,2025-03-22
DVC-001277,1277,2025-01-01
DVC-001278,1278,2025-01-08
DVC-001279,1279,2025-01-18
DVC-001280,1280,2025-02-03
DVC-001281,1281,2025-03-16
DVC-001283,1283,2025-01-29
DVC-001284,1284,2025-02-13
DVC-001285,1285,2025-06-29
DVC-001286,1286,2025-02-17
DVC-001288,1288,2025-04-14
DVC-001289,1289,2025-06-29
DVC-001290,1290,2025-02-02
DVC-001291,1291,2025-03-08
DVC-001292,1292,2025-05-28
DVC-001293,1293,2025-01-27
DVC-001294,1294,2025-02-05
DVC-001295,1295,2025-02-16
DVC-001296,1296,2025-02-21
DVC-001297,1297,2025-03-22
DVC-001298,1298,2025-03-14
DVC-001299,1299,2025-02-02
DVC-001300,1300,2025-06-04
DVC-001301,1301,2025-02-04
DVC-001302,1302,2025-01-17
DVC-001303,1303,2025-02-28
DVC-001304,1304,2025-04-21
DVC-001305,1305,2025-01-19
DVC-001306,1306,2025-02-23
DVC-001308,1308,2025-01-02
DVC-001309,1309,2025-01-17
DVC-001310,1310,2025-03-12
DVC-001311,1311,2025-03-26
DVC-001312,1312,2025-01-16
DVC-001313,1313,2025-03-01
DVC-001314,1314,2025-02-03
DVC-001315,1315,2025-02-25
DVC-001316,1316,2025-01-03
DVC-001317,1317,2025-01-10
DVC-001318,1318,2025-01-14
DVC-001320,1320,2025-02-02
DVC-001321,1321,2025-02-04
DVC-001322,1322,2025-02-03
DVC-001323,1323,2025-01-09
DVC-001324,1324,2025-06-23
DVC-001326,1326,2025-02-18
DVC-001327,1327,2025-04-30
DVC-001328,1328,2025-01-09
DVC-001329,1329,2025-02-20
DVC-001330,1330,2025-01-30
DVC-001331,1331,2025-04-11
DVC-001332,1332,2025-02-09
DVC-001333,1333,2025-01-26
DVC-001334,1334,2025-01-01
DVC-001336,1336,2025-01-07
DVC-001337,1337,2025-02-28
DVC-001338,1338,2025-01-23
DVC-001339,1339,2025-06-29
DVC-001340,1340,2025-01-10
DVC-001341,1341,2025-06-12
DVC-001342,1342,2025-06-29
DVC-001343,1343,2025-01-19
DVC-001344,1344,2025-01-07
DVC-001345,1345,2025-03-05
DVC-001347,1347,2025-01-24
DVC-001348,1348,2025-03-23
DVC-001349,1349,2025-05-08
DVC-001350,1350,2025-02-25
DVC-001351,1351,2025-04-09
DVC-001352,1352,2025-01-08
DVC-001353,1353,2025-05-31
DVC-001354,1354,2025-01-09
DVC-001355,1355,2025-01-08
DVC-001356,1356,2025-01-19
DVC-001357,1357,2025-02-14
DVC-001358,1358,2025-01-11
DVC-001359,1359,2025-06-04
DVC-001360,1360,2025-01-16
DVC-001361,1361,2025-05-09
DVC-001362,1362,2025-05-30
DVC-001363,1363,2025-02-04
DVC-001364,1364,2025-05-15
DVC-001365,1365,2025-04-10
DVC-001366,1366,2025-02-01
DVC-001367,1367,2025-04-11
DVC-001368,1368,2025-03-11
DVC-001369,1369,2025-01-20
DVC-001370,1370,2025-06-29
DVC-001371,1371,2025-02-28
DVC-001372,1372,2025-04-23
DVC-001373,1373,2025-02-03
DVC-001374,1374,2025-03-06
DVC-001375,1375,2025-01-18
DVC-001376,1376,2025-01-23
DVC-001377,1377,2025-03-28
DVC-001378,1378,2025-05-03
DVC-001379,1379,2025-06-29
DVC-001380,1380,2025-02-11
DVC-001381,1381,2025-01-02
DVC-001382,1382,2025-01-12
DVC-001383,1383,2025-01-12
DVC-001384,1384,2025-06-29
DVC-001385,1385,2025-01-23
DVC-001386,1386,2025-01-24
DVC-001387,1387,2025-06-12
DVC-001388,1388,2025-02-17
DVC-001389,1389,2025-01-26
DVC-001390,1390,2025-01-02
DVC-001391,1391,2025-01-06
DVC-001392,1392,2025-01-15
DVC-001393,1393,2025-01-17
DVC-001394,1394,2025-02-06
DVC-001395,1395,2025-02-24
DVC-001396,1396,2025-01-17
DVC-001397,1397,2025-02-22
